id;cod_entrada;cod_saida;cliente;descricao;Beneficiamento;Setor;und;Peso;Valor_Unit;
4597;714337;97582A1;CISER FIXADORES AUTOMOTIVOS SA;PASD 4PJES AC 8.8 M8X1,25X30 RI DEOL (CO);DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,017;0,83;
4598;714338;97583A1;CISER FIXADORES AUTOMOTIVOS SA;PASD 4PJES AC 8.8 M8X1,25X20 RI DEOL (CO);DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,013;0,83;
4601;TDA170;STQ841;S RIKO AUTOMOTIVE HOSE DO BRASIL LTDA;MERCEDES TUBO EM ACO DOBRADO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,457;6,00;
4602;31.950.056;31.950.056;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;TUBO STIFF LINE 41205619;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;5,93;
4603;31.950.063;31.950.063;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;TUBO DE ENTREGA 5801970223;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
4604;31.950.061;31.950.061;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;TUBO DE ENTREGA 5802029027;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
4605;31.950.066;31.950.066;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;TUBO DE ENTREGA 5802858889;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,259;4,31;
4606;66.950.034;66.950.034;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;PORCA 1.1/16 12 UNF AÇO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,040;0,67;
4607;28.950.105;28.950.105;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;ANILHA AÇO TEMPERADO 12MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,005;0,08;
4608;PF0P36118-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M10-1.50(6H) X 11.0 PORCA CIL. SO;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;KG;0,017;1,81;
4609;51968168;51968168;TIBERINA AUTOMOTIVE MG COMP. MET. P/IND AUTOM LTDA;COCHA INTERNA TRAVESSA ANTERIOR;DECAPAR/OLEAR - FOSFATO;ROTATIVO I;PC;0,709;2,13;
4610;51968173;51968173;TIBERINA AUTOMOTIVE MG COMP. MET. P/IND AUTOM LTDA;CONCHA ESTERNO SUPORTE RDM;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,177;0,53;
4611;51968202;51968202;TIBERINA AUTOMOTIVE MG COMP. MET. P/IND AUTOM LTDA;CONCHA INTERNA SUPORTE RDM;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,177;0,53;
4612;PF0P47135-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;EJOT PTK 50-2.24 X 16 LENT TORX C;ZN NIQUEL PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,003;81,19;
4614;PF0P47136-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;EJOT PTK 50-2.24 X 20 LENT TORX C;ZN NIQUEL PRETO + DSH + SELANTE - RA2;ROTATIVO II;KG;0,004;69,91;
4615;6.07.188.0010E;6.07.188.0010E;SILA DO BRASIL LTDA;PERNO SFERICO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,000;0,00;
4616;798120;97202A3;CISER FIXADORES AUTOMOTIVOS SA;PASD 3PJOB AC 8.8 M6X1X28 RIOL (CO);DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,007;0,69;
4617;798159;97203A4;CISER FIXADORES AUTOMOTIVOS SA;PASD 3PJOB AC 8.8 M8X1,25X40 RIOL (CO);DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,017;0,83;
4618;PF0P47061-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;1/4-28UNF-2AX 30.0 LENT TORX;OLEAR - RM;RM - DECAPAR;KG;0,008;3,91;
4619;66.950.062;66.950.062;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;PORCA AÇO ZB M18X1,5 P/TUBO 12MM LEV;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;3,00;
4620;66.950.065;66.950.065;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;PORCA AÇO ZB M26X1,5 P/TUBO 18MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;1,50;
4621;28.950.110;28.950.110;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;ANILHA AÇO TEMPERADO 18MM;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;2,00;
4622;31.950.068;31.950.068;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;5802858895 TUBO DE ENTREGA;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;10,00;
4623;AE020200009;52181384;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;REFORÇO DO TANQUE ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,083;0,47;
4624;AE020200031;52181381;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE DE FIXAÇÃO DA VALVULA;ESTANHO ALUMINIO - RM;RM - ESTANHO;PC;0,009;0,14;
4625;AE020200008;52181380;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;SUPORTE DE FIXAÇÃO DE VALVULA LATERA;ESTANHO ALUMINIO - RM;RM - ESTANHO;PC;0,009;0,14;
4626;0021.R32010000;0021.R32010000;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA C/ PILOTO M10;DECAPAR E OLEAR - RM;RM - ESTANHO;KG;0,017;1,13;
4627;PF0P43975-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1.0X20(6G) PAN TORX ZN NIQUEL;ZN NIQUEL PRETO + SELANTE - RA2;ROTATIVO II;KG;0,006;7,34;
4628;31.950.057;31.950.057;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;TUBO DE RETORNO 5802573994;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
4629;176;176;NUTEP SA INDUSTRIA METALURGICA;PORCA REDONDA DE FLANGE C/ SOLDA M6;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;4,000;0,00;
4630;57301358;57200578;IOCHPE MAXION S/A;DOBRADICA MOVEL LD ESTAMPADA 363;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,287;1,10;
4631;57301453;57200579;IOCHPE MAXION S/A;DOBRADICA MOVEL LE ESTAMPADA 363;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,289;1,10;
4632;1600100034;1600100034;INDÚSTRIA MECÂNICA AMARAL LTDA;PARAFISO 5/8 X 2 POL;ZN INCOLOR TRIVALENTE - RA1;ESTACIONARIO I;PC;0,000;0,00;
4634;AE020200032;52181383;** AETHRA SISTEMAS AUTOMOTIVOS S.A.;RACCORDO - SUPORTE INT TUBULACOES;ESTANHO AÇO - RM;RM - ESTANHO;PC;0,008;0,12;
4635;31.950.071;31.950.071;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;5802863615 TUBO DE DESCARGA COMPRESS;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
4636;31.950.070;31.950.070;EUROAR TECNOLOGIA AUTOMOTIVA LTDA.;5802863614 TUBO DE DESCARGA COMPRESS;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,00;
4637;707168;94830A0;CISER FIXADORES AUTOMOTIVOS SA;PO QD SD C.10 M10-1,5 CHV 17 OL;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,013;0,83;
4638;793109;96841A1;CISER FIXADORES AUTOMOTIVOS SA;PA CL SI AC 8.8 M6X1,0 RI FO (CO);FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,005;1,21;
4639;2097010029;2097010029;CICLOPE COMPONENTES AUTOMOTIVOS LTDA;LEVA TEMPERADA S/TRATAMENTO TERMICO 6;DESPLACANTE DE COBRE - RM;RM - COBRE;PC;0,016;0,14;
4640;PF0P30297-TSU1;SER0000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M14-2.00X14.0(6H) CL10 MAGNI;ZN SEM PASSIVAÇÃO - RA1;ROTATIVO I;KG;0,032;2,04;
4641;3097020031;3097020031;CICLOPE COMPONENTES AUTOMOTIVOS LTDA;SUPPORTO REAZIONE CTRAT ZINCO 0305832;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,385;0,81;
4642;798119;97207A1;CISER FIXADORES AUTOMOTIVOS SA;PASD 3PJOB AC 8.8 M6X1X20 RIOL (CO);DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,010;0,83;
4643;797405;97065A1;CISER FIXADORES AUTOMOTIVOS SA;PA MQ QD AC 8.8 M6X1.0X17.9 RI ZNIB (CO);ZN NIQUEL INCOLOR + DSH + SELANTE - RA2;ROTATIVO II;KG;0,009;6,39;
4644;28;28;NUTEP SA INDUSTRIA METALURGICA;PORCA QUADRADA DE SOLDA M5 - DIN928;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,002;0,00;
4645;20040038;20040038;PROMA BRASIL AUTOMOTIVA LTDA;OP30 ABA FIXA DIANT INF DIREITA;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,177;0,00;
4646;20040098;20040098;PROMA BRASIL AUTOMOTIVA LTDA;OP40 ABA MOVEL DIANT SUP ESQ;ZN INCOLOR TRIVALENTE - EA2;ESTACIONARIO I;PC;0,103;0,00;
4647;20050038;20050038;PROMA BRASIL AUTOMOTIVA LTDA;OP30 STAFFA FISSFILTRO SOLDAR PORCA;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,177;0,00;
4648;2006020021;2006020021;CICLOPE COMPONENTES AUTOMOTIVOS LTDA;RINVIO COMPLETO - SOLDADO SEM TRATAME;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,157;0,81;
4649;1##2-02873;1##2-02873;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;CONEXÃO ZINCO NÍQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,662;10,16;
4650;1##2-01847;1##2-01847;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;CONEXÃO ZINCO NÍQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,662;10,16;
4651;PF0P36109-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;BUCHA M8-1.25X12.7 CLASSE 8 SD;DECAPAR E OLEAR - RM;RM - DECAPAR;KG;0,015;0,86;
4652;PF0P47137-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M6-1,00X30 PAN TORX ARR 88;ZN NIQUEL PRETO + SELANTE + TORQUE - RA2;ROTATIVO II;KG;0,011;7,77;
4653;57201665;57200425;IOCHPE MAXION S/A;BASE ESTAMPADA DO CONJUNTO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,780;0,90;
4654;20011069;20040035;PROMA BRASIL AUTOMOTIVA LTDA;OP20 ABA FIXA TRAS INF ESQUERDA CX1+1;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,191;0,26;
4655;20011070;20040034;PROMA BRASIL AUTOMOTIVA LTDA;ABA FIXA TRASEIRA INF. DIREITA. CX1+1;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,190;0,26;
4656;1##233067;1##233067;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;1##233067 - ZINCO NÍQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,031;0,30;
4657;5#213;5#213;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;5#213 - ZINCO NÍQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,403;6,20;
4658;PF0P36116-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;M12-1.75 (6H) PO SX FLANGE RETANG;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,036;2,44;
4659;769905;94503A0;CISER FIXADORES AUTOMOTIVOS SA;PO QD M4 CHV 7 H=3,2 6H ZVOT;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,080;2,43;
4660;ARRC40118;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;ARRUELA LISA N-454-74 S/TRAT S/ACABAME;COBREAGEM - RM;RM - COBRE;KG;0,000;16,23;
4661;727;727;USILIDER USINAGEM DE METAIS LTDA;PINO RECARTILHADO CRUZADO 128930000 TR;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,003;0,01;
4662;TDA160;STQ831;S RIKO AUTOMOTIVE HOSE DO BRASIL LTDA;MERCEDES TUBO EM ACO DOBRADO;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;7,60;
4663;192A8701P1P;192A8701P1P;ABB ELETRIFICACAO LTDA;BARRA DE CONTATO;ESTANHO LATÃO - RM;RM - ESTANHO;KG;0,037;0,00;
4664;20011072;20040038;PROMA BRASIL AUTOMOTIVA LTDA;EXT OP20 - ABA FIXA DIANT INF DIR CX 20;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,177;0,26;
4665;20011071;20040040;PROMA BRASIL AUTOMOTIVA LTDA;EXT - OP20 - ABA FIXA DIANT. INF ESQ.C;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,175;0,26;
4667;792242;1A00403800;CISER FIXADORES AUTOMOTIVOS SA;BT-BR12-10 PI AC 3/8X1.11/16 ZB (CO);ZN INCOLOR TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;KG;0,031;3,02;
4668;18;18;NUTEP SA INDUSTRIA METALURGICA;"PORCA QUADRADA DE SOLDA C/GUIA 7/16""";OLEAR - RM;RM - DECAPAR;KG;0,022;0,00;
4669;PF0P44746-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;HLM5-3,00X20 LENT PHS COLAR;ZN PRETO TRIVALENTE + SELANTE - RA1;ROTATIVO I;KG;0,002;8,01;
4670;57201403;57201403;IOCHPE MAXION S/A;SUPORTE UNIAO PORTA LUVA ESTAMPADO;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,119;0,44;
4671;50194301310;50194391310;IOCHPE MAXION S/A;PARAFUSO SDPR M6X1X2;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,007;0,03;
4675;57201022;57201022;IOCHPE MAXION S/A;CORPO ESTAMPADO;DECAPAR/OLEAR - FOSFATO;FOSFATO;PC;0,286;1,34;
4678;529255;529255;USIMETAL INDUSTRIAL LTDA.;ASTINA;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO II;PC;0,013;0,00;
4679;5##213;5##213;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;5##213 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,403;6,20;
4680;1##202873;1##202873;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;1##202873 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;6,20;
4681;1##201847;1##201847;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;1##201847 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;6,20;
4682;5##210;5##210;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;5##210 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;6,20;
4683;5##211;5##211;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;5##211 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;6,20;
4684;799081;97539A1;CISER FIXADORES AUTOMOTIVOS SA;PA CLFLHXLT30AC 8.8 M6X1X14 RI ZNIB (CO);ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;KG;0,008;5,65;
4685;0160.S87010000;0160.S87010000;NUTEP SA INDUSTRIA METALURGICA;"PORCA SEXTAVADA 7/16""";FOSFATO DE ZINCO OLEADO;FOSFATO;KG;0,013;1,73;
4686;PF0P36113-TSU1;SER000281;ACUMENT BRASIL SISTEMAS DE FIXAÇÃO LTDA;BUCHA M10-1.25X15.3 CLASSE 8 SD;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;KG;0,027;2,52;
4687;1##248296;1##248296;GUARACROMO USINAGEM E TRAT. DE SUPERFICIE EIRELI;1##248296 - ZINCO NIQUEL;ZN NIQUEL INCOLOR + SELANTE - RA2;ROTATIVO II;PC;0,000;0,30;
4688;57301353;57200569;IOCHPE MAXION S/A;SUPORTE ESTAMPADO AFM 363;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,565;1,16;
4689;57210529;57200552;IOCHPE MAXION S/A;SUPORTE LADO DIFERENCIAL SOLDADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,164;0,45;
4690;57210603;57200580;IOCHPE MAXION S/A;SUPORTE CENTRALINA 1.3-SOLDADA FIAT;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,390;5,37;
4691;57201981;57200471;IOCHPE MAXION S/A;SUPORTE BATENTE PORTA ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,084;0,37;
4692;67263204;67243304;IOCHPE MAXION S/A;PLACA BASE ESTAMPADA;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,094;0,63;
4693;25193000;25193000;IOCHPE MAXION S/A;REFORÇO MOLA 2810;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,584;2,70;
4694;57301317;57200548;IOCHPE MAXION S/A;FLANGE ACO PT51-52-521 ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,075;0,33;
4695;57210443;57200469;IOCHPE MAXION S/A;TUBO LADO DIFERENCIAL;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;1,286;3,86;
4696;57210444;57200470;IOCHPE MAXION S/A;TUBO DOBRADIÇA PORTA MALA LD SOLDADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,148;3,86;
4698;57201462;57200370;IOCHPE MAXION S/A;PLACA FLUTUANTE;ZN INCOLOR TRIVALENTE - RA1;ROTATIVO I;PC;0,046;0,23;
4699;57214024;57200420;IOCHPE MAXION S/A;BRACO DE ARTICULAÇÃO LD ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,381;1,54;
4700;57214023;57200419;IOCHPE MAXION S/A;BRACO DE ARTICULAÇÃO LE ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,381;0,94;
4701;57210135;57200349;IOCHPE MAXION S/A;SUPO. LADO DIFERENCIAL BUCHA SOLDADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,298;0,99;
4702;57201394;572003508;IOCHPE MAXION S/A;SUPORTE FIXAÇÃO BATENTE ESTAMPADO;ZN SEM PASSIVAÇÃO - RA1;ESTACIONARIO I;PC;0,038;0,27;
4703;57214022;57200418;IOCHPE MAXION S/A;SUPORTE FIXO LD ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,182;0,56;
4704;57214025;57200417;IOCHPE MAXION S/A;SUPORTE FIXO LE ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,182;0,56;
4705;57301165;57200520;IOCHPE MAXION S/A;BASE ESTAMPADA AFM;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,773;1,80;
4706;57201817;57200449;IOCHPE MAXION S/A;CARCAÇA ESTAMPADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,564;1,53;
4707;57201792;57200440;IOCHPE MAXION S/A;SUPORTE LADO DIFERENCIAL ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,148;0,88;
4708;P2479;P2479;SILA DO BRASIL LTDA;INSERTO METALICO M6;ZN IRIDESCENTE TRIVALENTE - RA1;ESTACIONARIO I;PC;0,013;1,67;
4709;57301091;57200481;IOCHPE MAXION S/A;REFORÇO INTEGRADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,173;0,86;
4710;57210496;57200506;IOCHPE MAXION S/A;REFORCO FECHAMENTO CAPO SOLDADO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,420;2,28;
4711;57210498;57200510;IOCHPE MAXION S/A;SUPORTE PDC SOLDADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,114;0,51;
4712;57301316;57200547;IOCHPE MAXION S/A;ANEL EXTERNO ACO PT51-52;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,258;0,57;
4713;57210527;57200540;IOCHPE MAXION S/A;SUP. FIX. UNID. ELETRICA VIDRO ELET. SO;ZN INCOLOR TRIVALENTE - EA1;ESTACIONARIO I;PC;0,082;0,63;
4714;57301318;57200549;IOCHPE MAXION S/A;FLANGE SUPERIOR ACO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,078;0,33;
4715;57301319;57200559;IOCHPE MAXION S/A;FLANGE INFERIOR ACO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,080;0,33;
4716;57211118;57200326;IOCHPE MAXION S/A;DENTE COM CARBONITRETACAO;ZN IRIDESCENTE TRIVALENTE + DSH + SELANTE - RA1;ROTATIVO I;PC;0,024;0,24;
4717;57211119;57200327;IOCHPE MAXION S/A;ALAVANCA DO TRINCO COM CARBONITRETACAO;ZN IRIDESCENTE TRIVALENTE + DSH - RA1;ROTATIVO I;PC;0,018;0,15;
4718;57201994;57200468;IOCHPE MAXION S/A;ALOJAMENTO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,133;0,66;
4719;57301315;57200546;IOCHPE MAXION S/A;FLANGE SUPERIOR ACO-RDM ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,050;0,27;
4720;57301311;57200543;IOCHPE MAXION S/A;FLANGE SUPERIOR ACO CARAMELLA ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,090;0,37;
4721;67263196;67243296;IOCHPE MAXION S/A;SUPORTE ESTAMPADO 67263196;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,011;0,08;
4722;57301293;57200537;IOCHPE MAXION S/A;CHAPA ESTAMPADA;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,008;0,08;
4723;67263205;67243295;IOCHPE MAXION S/A;BATENTE ESTAMPADO;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,049;0,28;
4725;57210392;57200443;IOCHPE MAXION S/A;SUPORTE FIXACAO CONDUTOR AR SOLDADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,129;0,63;
4726;57301288;57200533;IOCHPE MAXION S/A;SUPORTE FIXACAO TUBO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,054;0,47;
4727;57301291;57200536;IOCHPE MAXION S/A;CALOTA CUBO RODA TRASEIRA ESTAMPADA;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,041;0,53;
4728;57301313;57200545;IOCHPE MAXION S/A;FLANGE ACO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,100;0,32;
4729;57210525;57200527;IOCHPE MAXION S/A;SUPORTE SOLDADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,093;0,64;
4730;57210382;57200433;IOCHPE MAXION S/A;SUPORTE PROT. CALOR TANQUE TRAT. SUP;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,150;0,68;
4731;57201706;57200406;IOCHPE MAXION S/A;SUPORTE BRACO ARTICULACAO ESTAMPADO LD;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,472;0,71;
4732;57201708;57200404;IOCHPE MAXION S/A;BRACO DE ARTICULACAO ESTAMPADO LD;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,652;1,66;
4733;57201707;57200405;IOCHPE MAXION S/A;SUPORTE BRACO ARTICULACAO ESTAMPADO LE;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,472;0,71;
4734;57201705;57200403;IOCHPE MAXION S/A;BRACO DE ARTICULACAO ESTAMPADO LE;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,693;1,66;
4735;57210134;57200348;IOCHPE MAXION S/A;SUPO. LADO DIFERENCIALBUCHA SOLDADO 1.0;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,282;0,83;
4736;57201727;57200409;IOCHPE MAXION S/A;PROTECAO BOCAL COMBUSTIVEL ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - EA1;ESTACIONARIO I;PC;0,382;4,09;
4737;57201365;57200475;IOCHPE MAXION S/A;ALOJAMENTO ESTAMPADO IDEA;ZN PRETO TRIVALENTE + SELANTE - EA1;ESTACIONARIO I;PC;0,147;0,76;
4738;57301312;57200544;IOCHPE MAXION S/A;FLANGE INFERIOR ACO CARAMELLA ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,156;0,33;
4739;67263203;67243303;IOCHPE MAXION S/A;TAMPA ESTAMPADO LE;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,059;0,75;
4740;67253133;67243299;IOCHPE MAXION S/A;TRINCO LE CARBONITRETADO;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,013;0,11;
4741;57301323;57200551;IOCHPE MAXION S/A;GUILHOTINA EM ACO ESTAMPADO;ZN IRIDESCENTE TRIVALENTE - RA1;ROTATIVO I;PC;0,090;0,32;
4742;67263202;67243302;IOCHPE MAXION S/A;TAMPA ESTAMPADA LD;ZN IRIDESCENTE TRIVALENTE + SELANTE - RA1;ROTATIVO I;PC;0,059;0,75;
